sale_id,sale_date,customer_id,car_id,quantity,sale_price,total_amount,salesperson
S08588,2024-07-23,CU0963,C0410,2,63651.0,127302.0,Annette Chan
S08589,2022-12-14,CU1237,C0188,1,98228.0,98228.0,Julie Hunter
S08590,2023-02-17,CU0781,C0178,2,82521.0,165042.0,Amanda Montes
S08591,2023-02-11,CU0571,C0333,1,56881.0,56881.0,Mark Figueroa
S08592,2025-09-20,CU1489,C0212,2,29100.0,58200.0,Charles Heath
S08593,2024-05-13,CU1872,C0115,3,28960.0,86880.0,David Stone
S08594,2022-11-07,CU0968,C0154,3,90082.0,270246.0,Jessica Welch
S08595,2023-10-28,CU0759,C0450,3,97952.0,293856.0,Douglas Lara
S08596,2023-02-05,CU1936,C0026,1,15029.0,15029.0,Anne Adams
S08597,2023-11-27,CU0275,C0349,3,81516.0,244548.0,Katie Johnson
S08598,2025-04-29,CU0766,C0495,1,70072.0,70072.0,Andrew Clay
S08599,2025-04-20,CU1557,C0036,1,25378.0,25378.0,Rebecca Collins
S08600,2025-04-02,CU0203,C0438,2,96692.0,193384.0,James Johnson
S08601,2024-02-11,CU0137,C0266,1,16313.0,16313.0,Chelsea Ochoa
S08602,2023-06-12,CU0109,C0034,3,64965.0,194895.0,Robert Best
S08603,2023-11-10,CU0501,C0045,3,23443.0,70329.0,Jonathan Gray
S08604,2024-01-15,CU0840,C0252,2,91311.0,182622.0,Haley Watson
S08605,2024-02-23,CU1853,C0398,3,98486.0,295458.0,Carrie Williams
S08606,2025-06-08,CU0497,C0165,2,86420.0,172840.0,Timothy Ashley
S08607,2025-07-09,CU1140,C0481,2,46878.0,93756.0,William Hammond
S08608,2024-12-06,CU0217,C0356,3,62748.0,188244.0,Tracey Williams
S08609,2023-12-21,CU0962,C0394,2,35970.0,71940.0,Bryce Valencia
S08610,2022-11-09,CU0992,C0349,1,78909.0,78909.0,Maxwell Fuller
S08611,2023-01-02,CU1217,C0019,2,53549.0,107098.0,Steven Shaffer
S08612,2023-01-29,CU0793,C0059,1,68515.0,68515.0,James King
S08613,2024-03-14,CU0490,C0378,3,86560.0,259680.0,Steven Burke
S08614,2025-10-08,CU0202,C0165,1,62461.0,62461.0,William Jones
S08615,2025-07-26,CU0359,C0068,3,57613.0,172839.0,Kevin Williamson
S08616,2024-04-11,CU0806,C0361,1,20761.0,20761.0,Thomas Wang
S08617,2025-08-20,CU1802,C0263,1,79615.0,79615.0,Hannah Young
S08618,2024-09-25,CU0853,C0433,1,20584.0,20584.0,Raven Rubio
S08619,2025-05-14,CU1092,C0429,1,76242.0,76242.0,Andrew Barnes
S08620,2022-11-13,CU1172,C0429,2,74332.0,148664.0,William Cruz
S08621,2024-03-07,CU0293,C0155,2,21162.0,42324.0,Beverly Frederick
S08622,2025-08-04,CU1965,C0406,1,98474.0,98474.0,Robert Watson
S08623,2024-03-30,CU0951,C0333,1,45621.0,45621.0,Susan Deleon
S08624,2025-01-03,CU0511,C0437,2,27469.0,54938.0,Courtney Matthews
S08625,2024-10-01,CU1340,C0385,3,97151.0,291453.0,Glenn Dunn
S08626,2023-12-16,CU0419,C0316,2,60685.0,121370.0,Jennifer Hall
S08627,2023-06-16,CU0893,C0397,2,22348.0,44696.0,Loretta Doyle
S08628,2023-03-09,CU0737,C0130,1,87033.0,87033.0,Amber Barry
S08629,2025-10-28,CU0578,C0053,2,43259.0,86518.0,Laura Gray
S08630,2022-12-05,CU1921,C0156,3,76054.0,228162.0,Jessica White
S08631,2025-01-05,CU0436,C0119,2,66963.0,133926.0,Sheila Powell
S08632,2025-01-21,CU1980,C0410,1,69808.0,69808.0,Alicia Mathis
S08633,2025-03-27,CU0976,C0031,2,34415.0,68830.0,Barbara Mccormick
S08634,2023-02-15,CU1624,C0041,3,80259.0,240777.0,Thomas Hicks
S08635,2022-11-11,CU0008,C0063,2,77701.0,155402.0,Angela Barker
S08636,2024-02-07,CU1328,C0447,1,71681.0,71681.0,Michael Dixon
S08637,2023-03-03,CU1515,C0221,3,98557.0,295671.0,Jacob Franklin
S08638,2023-07-20,CU1545,C0100,1,83762.0,83762.0,Marie Banks
S08639,2025-07-18,CU1982,C0173,3,67171.0,201513.0,Michael Davis
S08640,2023-10-02,CU1063,C0455,2,91971.0,183942.0,Lawrence Norman
S08641,2025-06-26,CU0596,C0204,2,78001.0,156002.0,Alejandra Winters
S08642,2025-02-20,CU0553,C0208,3,23951.0,71853.0,Maria Johnson
S08643,2024-05-14,CU1284,C0293,2,52130.0,104260.0,Bridget Jones
S08644,2023-07-13,CU0523,C0071,3,75838.0,227514.0,Randall Greer
S08645,2024-03-31,CU0652,C0016,3,76169.0,228507.0,Sarah Bridges
S08646,2025-10-12,CU1995,C0379,2,30551.0,61102.0,Deborah Weaver
S08647,2024-01-21,CU0538,C0094,2,75780.0,151560.0,Tammy Watson
S08648,2025-06-22,CU1638,C0491,3,91548.0,274644.0,Joseph Serrano
S08649,2023-12-03,CU1644,C0413,2,47767.0,95534.0,Ian Howe
S08650,2024-08-21,CU1883,C0320,3,90881.0,272643.0,Miss Emily Long
S08651,2023-01-07,CU0555,C0160,3,44986.0,134958.0,William Bass
S08652,2025-01-26,CU1903,C0377,3,85413.0,256239.0,Jesse Floyd
S08653,2025-06-04,CU1934,C0312,3,78291.0,234873.0,Heather Miller
S08654,2024-10-11,CU1218,C0317,3,59043.0,177129.0,Kathy Williams
S08655,2024-08-13,CU1113,C0094,2,24801.0,49602.0,Amy Ross
S08656,2023-11-15,CU0737,C0284,1,70171.0,70171.0,David Rios
S08657,2024-06-12,CU0950,C0167,2,18881.0,37762.0,Robert Keller
S08658,2023-01-30,CU0418,C0363,3,54195.0,162585.0,Gordon Santiago
S08659,2023-04-12,CU1832,C0051,3,34201.0,102603.0,Sherry Day
S08660,2022-12-28,CU1935,C0010,1,36833.0,36833.0,Tiffany Hill
S08661,2025-03-10,CU1848,C0292,2,85500.0,171000.0,Sherri Whitehead
S08662,2024-02-23,CU1250,C0353,2,99631.0,199262.0,Justin Miller
S08663,2024-12-15,CU0773,C0395,2,19419.0,38838.0,Michael Walton
S08664,2024-05-21,CU1057,C0015,2,42309.0,84618.0,Jesus Jenkins
S08665,2024-05-04,CU0866,C0466,2,31086.0,62172.0,Shannon Jones
S08666,2023-01-13,CU0371,C0144,2,37346.0,74692.0,Nicholas Edwards
S08667,2025-08-08,CU1319,C0492,2,52727.0,105454.0,William Rich
S08668,2023-11-14,CU1281,C0022,2,15525.0,31050.0,Dean Ibarra
S08669,2023-06-10,CU0455,C0009,3,38680.0,116040.0,Ryan Campbell
S08670,2024-08-11,CU1266,C0158,1,91364.0,91364.0,Jamie Holder
S08671,2025-03-18,CU0019,C0386,2,67508.0,135016.0,Joseph Patel
S08672,2024-07-04,CU0847,C0274,3,62351.0,187053.0,Todd Wolf
S08673,2023-12-06,CU0658,C0060,3,31839.0,95517.0,Nancy Allen
S08674,2024-06-12,CU1298,C0015,1,75253.0,75253.0,David Knight
S08675,2023-04-16,CU1750,C0398,2,26584.0,53168.0,Joseph Rodriguez
S08676,2025-03-09,CU0071,C0483,2,96421.0,192842.0,Caitlin Craig
S08677,2023-06-06,CU0514,C0008,1,41829.0,41829.0,Kenneth Cook
S08678,2023-11-09,CU0132,C0292,1,79465.0,79465.0,Eric Anderson
S08679,2023-02-06,CU0715,C0171,3,94204.0,282612.0,Whitney Thompson
S08680,2024-12-07,CU0443,C0092,1,89985.0,89985.0,Ashley Johnson
S08681,2023-04-10,CU0856,C0434,1,53125.0,53125.0,Sheryl Martinez
S08682,2023-08-04,CU0936,C0487,3,96458.0,289374.0,Brittany Thompson
S08683,2023-06-21,CU1331,C0146,1,89448.0,89448.0,Kristen Cortez
S08684,2024-12-27,CU1452,C0392,2,88878.0,177756.0,Jill Roberts
S08685,2025-08-14,CU0670,C0428,3,50241.0,150723.0,Jackie Davis
S08686,2024-08-29,CU1222,C0243,1,35935.0,35935.0,Robert Stevenson
S08687,2025-03-19,CU1210,C0238,3,45148.0,135444.0,Robin Garcia
S08688,2023-04-25,CU1364,C0499,1,55567.0,55567.0,Kristen Shah
S08689,2025-01-09,CU1093,C0110,2,20670.0,41340.0,Nicholas King
S08690,2023-12-14,CU0166,C0480,2,56934.0,113868.0,Cody Morrow
S08691,2024-08-09,CU0890,C0218,3,78428.0,235284.0,Rachel Prince MD
S08692,2023-12-03,CU1604,C0134,3,49230.0,147690.0,Leonard Atkins
S08693,2023-08-05,CU1927,C0482,1,43748.0,43748.0,Bryan Pacheco
S08694,2024-04-18,CU0569,C0217,2,25508.0,51016.0,Tracy Taylor
S08695,2025-04-06,CU1402,C0248,3,45436.0,136308.0,Heather Mason
S08696,2025-08-27,CU1574,C0176,3,28021.0,84063.0,Michael Brown
S08697,2025-09-04,CU0398,C0021,2,61695.0,123390.0,Tina Lowe
S08698,2023-06-16,CU0833,C0384,2,75544.0,151088.0,Brandon Rice
S08699,2025-08-19,CU0560,C0332,3,83692.0,251076.0,Kimberly Matthews
S08700,2023-02-21,CU1221,C0334,3,15365.0,46095.0,Taylor Anderson
S08701,2025-07-17,CU1344,C0367,2,94976.0,189952.0,Jacob Farley
S08702,2025-10-17,CU1572,C0463,3,58650.0,175950.0,Michael Bishop
S08703,2025-10-24,CU0486,C0061,1,38900.0,38900.0,Cheryl Smith
S08704,2024-07-10,CU0039,C0026,3,92902.0,278706.0,Daniel Castillo
S08705,2024-12-18,CU1924,C0365,2,23903.0,47806.0,Cathy Dixon
S08706,2024-01-27,CU1310,C0222,2,52662.0,105324.0,Kenneth Brooks
S08707,2023-01-17,CU0923,C0022,2,99392.0,198784.0,Ryan Ruiz
S08708,2023-09-14,CU0488,C0236,3,73988.0,221964.0,Mr. Kevin Hopkins
S08709,2024-08-27,CU1478,C0186,1,36928.0,36928.0,Daniel Martinez
S08710,2024-06-06,CU0869,C0473,3,17112.0,51336.0,Meghan Ramsey
S08711,2023-11-20,CU1681,C0250,3,45525.0,136575.0,Ronald Jones
S08712,2025-08-25,CU0638,C0165,3,49655.0,148965.0,Ray Kramer
S08713,2023-04-21,CU0782,C0274,3,83027.0,249081.0,Richard Kelley
S08714,2025-04-18,CU1301,C0267,3,68260.0,204780.0,Matthew Williams
S08715,2023-08-25,CU0430,C0346,3,52249.0,156747.0,Sara Hughes
S08716,2023-01-28,CU1542,C0040,2,98610.0,197220.0,Alexa Flores
S08717,2023-03-06,CU1491,C0482,3,98708.0,296124.0,Kimberly Meza
S08718,2023-04-29,CU1328,C0362,3,96814.0,290442.0,Jenny Morales
S08719,2023-07-25,CU0656,C0166,2,63005.0,126010.0,Meghan Trujillo
S08720,2024-03-10,CU1770,C0467,2,66997.0,133994.0,Victoria Haynes
S08721,2023-05-19,CU1690,C0373,3,35170.0,105510.0,Gary Mckenzie
S08722,2023-10-04,CU0382,C0209,3,19727.0,59181.0,Andrea Mcdonald
S08723,2023-12-30,CU0865,C0280,3,61709.0,185127.0,Nathaniel Adams
S08724,2025-09-15,CU0628,C0303,2,36770.0,73540.0,Steven Williams
S08725,2025-02-25,CU1384,C0097,1,47414.0,47414.0,Bradley Torres
S08726,2024-09-05,CU0338,C0057,3,53332.0,159996.0,Joseph Solomon
S08727,2024-11-15,CU1694,C0457,1,71720.0,71720.0,Hector Snyder
S08728,2023-07-29,CU0489,C0203,3,46165.0,138495.0,Sara Greene
S08729,2025-08-14,CU1970,C0114,1,28871.0,28871.0,James Sherman
S08730,2024-12-17,CU1337,C0483,1,50960.0,50960.0,Brian Lewis
S08731,2025-05-26,CU0732,C0272,3,23482.0,70446.0,Jon Rollins
S08732,2023-12-15,CU1747,C0410,3,46546.0,139638.0,Julie Thompson
S08733,2024-09-26,CU0487,C0163,1,58481.0,58481.0,Jonathan Pierce
S08734,2023-08-03,CU1006,C0478,1,15574.0,15574.0,Justin Marks
S08735,2023-05-09,CU1145,C0318,3,55766.0,167298.0,Kristin Phillips
S08736,2023-01-21,CU0136,C0435,1,28428.0,28428.0,Matthew Hancock
S08737,2024-11-18,CU0414,C0290,1,42548.0,42548.0,Shawn Perkins
S08738,2024-10-19,CU1480,C0051,2,79206.0,158412.0,Kelly Huff
S08739,2025-10-15,CU1939,C0060,3,60752.0,182256.0,Roy Walton
S08740,2024-03-23,CU0823,C0091,3,27866.0,83598.0,Chase Griffin
S08741,2023-09-12,CU0585,C0376,1,27643.0,27643.0,Christopher Wolfe
S08742,2024-05-28,CU1629,C0269,2,73993.0,147986.0,Crystal Tran
S08743,2024-06-26,CU1744,C0244,1,32166.0,32166.0,Ashley Ferguson
S08744,2023-12-21,CU0586,C0225,3,53319.0,159957.0,David Stephenson
S08745,2024-12-18,CU1707,C0368,2,42577.0,85154.0,Melissa Peck
S08746,2022-12-22,CU1425,C0224,3,98387.0,295161.0,Dominic Brown
S08747,2024-02-02,CU0225,C0236,2,60993.0,121986.0,Gabriela Perry
S08748,2023-08-07,CU1950,C0247,3,54687.0,164061.0,Steven Clarke
S08749,2024-03-27,CU0083,C0384,2,94496.0,188992.0,Jamie Dominguez
S08750,2024-12-26,CU1834,C0085,2,47116.0,94232.0,Jason Davis
S08751,2024-12-02,CU1367,C0308,3,55826.0,167478.0,Kevin Dean
S08752,2023-03-29,CU0251,C0495,3,44268.0,132804.0,Maria Williams
S08753,2024-01-06,CU0454,C0448,3,68684.0,206052.0,Jasmine King
S08754,2024-12-24,CU0825,C0484,3,74306.0,222918.0,Barry Lopez
S08755,2024-07-29,CU0631,C0234,3,43527.0,130581.0,Ryan Brennan
S08756,2024-09-03,CU0256,C0263,1,39045.0,39045.0,Anna Chan
S08757,2025-01-05,CU0017,C0188,1,79916.0,79916.0,Joshua Mcgrath
S08758,2025-01-19,CU1662,C0495,2,65758.0,131516.0,Charles Allen
S08759,2025-05-28,CU1982,C0485,1,56411.0,56411.0,Garrett Jimenez
S08760,2024-06-19,CU0201,C0192,1,16106.0,16106.0,Robin Osborn DVM
S08761,2025-03-01,CU0581,C0133,3,97642.0,292926.0,Scott Turner
S08762,2024-06-23,CU1204,C0010,3,57072.0,171216.0,Linda Steele
S08763,2023-05-12,CU0653,C0040,2,70820.0,141640.0,Joshua Smith
S08764,2022-11-20,CU0728,C0324,3,45197.0,135591.0,Eddie Bell
S08765,2022-12-12,CU0101,C0130,3,71718.0,215154.0,Trevor Thomas
S08766,2024-08-08,CU1782,C0328,2,49706.0,99412.0,Jay Wilkinson
S08767,2024-05-30,CU1248,C0272,3,98070.0,294210.0,Stacey Moore
S08768,2024-09-12,CU1175,C0180,2,65395.0,130790.0,Donna Holmes
S08769,2023-03-12,CU0426,C0498,2,91593.0,183186.0,Dustin Perry
S08770,2025-10-22,CU0887,C0212,3,72170.0,216510.0,Michael Snow
S08771,2024-04-28,CU1854,C0015,3,18546.0,55638.0,James Ross
S08772,2024-01-08,CU1710,C0063,2,25654.0,51308.0,George Powers
S08773,2024-08-02,CU0952,C0021,2,51639.0,103278.0,Timothy Black
S08774,2025-08-08,CU0230,C0083,1,54368.0,54368.0,David King
S08775,2025-07-23,CU1503,C0080,3,90425.0,271275.0,John Hansen
S08776,2025-05-22,CU1116,C0496,2,54242.0,108484.0,Yesenia Smith
S08777,2023-10-03,CU1034,C0494,3,48500.0,145500.0,Shirley Sanders
S08778,2024-11-08,CU1325,C0145,3,61449.0,184347.0,Shawn Jackson
S08779,2022-11-19,CU0279,C0445,1,80004.0,80004.0,Bobby Flores
S08780,2025-01-24,CU1207,C0174,3,34738.0,104214.0,Katherine Murphy
S08781,2024-02-14,CU0115,C0027,2,25671.0,51342.0,Wesley Walker
S08782,2023-01-14,CU1921,C0384,1,34859.0,34859.0,Rhonda Sandoval
S08783,2023-01-20,CU0222,C0464,3,44345.0,133035.0,Brenda Walsh
S08784,2024-06-07,CU0165,C0483,1,38374.0,38374.0,James Hernandez
S08785,2023-06-18,CU0481,C0322,3,45785.0,137355.0,Dominique Baker
S08786,2022-11-27,CU0862,C0180,1,91540.0,91540.0,James Carpenter
S08787,2023-09-24,CU0507,C0231,1,66029.0,66029.0,Ashley Hurst
S08788,2023-01-02,CU1191,C0182,2,37854.0,75708.0,Dwayne Thomas
S08789,2023-11-17,CU1869,C0290,1,33210.0,33210.0,Kenneth Farmer
S08790,2023-02-28,CU0023,C0043,2,41555.0,83110.0,Nathaniel Nelson
S08791,2024-01-17,CU0860,C0058,2,99978.0,199956.0,Samuel Rodriguez
S08792,2022-12-08,CU1560,C0114,1,22671.0,22671.0,Gloria Perkins
S08793,2024-04-09,CU0755,C0151,2,98647.0,197294.0,Jesse Knapp
S08794,2025-04-03,CU0856,C0083,1,64651.0,64651.0,Maria Mcclain
S08795,2023-11-28,CU1865,C0416,3,37020.0,111060.0,Michelle Berg
S08796,2025-08-20,CU1409,C0156,1,91872.0,91872.0,Raymond Ellis
S08797,2025-01-25,CU0390,C0022,1,70389.0,70389.0,Frank Logan
S08798,2023-01-13,CU1968,C0247,1,29646.0,29646.0,Michelle Hicks
S08799,2025-09-02,CU0853,C0186,1,53543.0,53543.0,Carl Gross
S08800,2024-08-07,CU0117,C0270,3,17851.0,53553.0,Francisco Evans
S08801,2023-10-24,CU0658,C0403,3,74310.0,222930.0,Wendy Perry
S08802,2023-10-31,CU0777,C0373,2,87813.0,175626.0,Brian Becker
S08803,2025-03-01,CU0524,C0120,1,54548.0,54548.0,Madeline Ellison
S08804,2025-06-02,CU1712,C0178,3,45657.0,136971.0,Janice Miller
S08805,2023-02-17,CU1117,C0430,2,96860.0,193720.0,Joseph Ho
S08806,2024-12-16,CU1194,C0249,3,64996.0,194988.0,Manuel Webster
S08807,2025-08-09,CU1866,C0292,3,46408.0,139224.0,Brittany Zimmerman
S08808,2023-04-18,CU0766,C0496,2,93699.0,187398.0,Emma Bird
S08809,2025-01-01,CU0772,C0296,2,22788.0,45576.0,Christopher Jackson
S08810,2024-06-18,CU0802,C0074,2,86761.0,173522.0,Nicole Conner
S08811,2023-08-17,CU1727,C0466,3,33214.0,99642.0,Katherine Stafford
S08812,2023-06-29,CU1015,C0133,1,55422.0,55422.0,Nancy Francis
S08813,2025-08-05,CU0993,C0311,1,73208.0,73208.0,Jonathan Dalton
S08814,2022-12-27,CU1663,C0039,3,92984.0,278952.0,Christopher Sweeney
S08815,2022-12-16,CU1121,C0202,2,89852.0,179704.0,Russell Martin
S08816,2022-11-14,CU1668,C0144,2,93474.0,186948.0,Harry Watson
S08817,2024-10-27,CU1709,C0355,1,94064.0,94064.0,Katherine Lutz
S08818,2024-04-19,CU0562,C0054,1,27885.0,27885.0,Cheryl Whitaker
S08819,2025-08-11,CU0608,C0264,1,62551.0,62551.0,Kimberly Elliott
S08820,2023-05-14,CU1341,C0154,3,97307.0,291921.0,Dustin Davis
S08821,2025-01-27,CU0944,C0341,3,35860.0,107580.0,Nicholas Oneal
S08822,2023-09-20,CU1684,C0338,3,59301.0,177903.0,Tara Soto
S08823,2024-04-30,CU0316,C0180,2,89386.0,178772.0,Karen Morris
S08824,2025-02-08,CU1588,C0023,1,15002.0,15002.0,Angel Gillespie
S08825,2024-06-03,CU0374,C0327,1,50349.0,50349.0,David Rodriguez
S08826,2024-06-10,CU1045,C0438,2,99826.0,199652.0,Bobby Williams
S08827,2024-12-27,CU1703,C0424,3,77261.0,231783.0,Elizabeth Cunningham
S08828,2025-08-01,CU1722,C0331,1,89525.0,89525.0,Matthew Patrick
S08829,2023-02-27,CU0909,C0413,2,24980.0,49960.0,Lisa Lucas
S08830,2025-01-01,CU1172,C0007,2,81087.0,162174.0,Emma Oconnell
S08831,2024-05-25,CU0038,C0372,1,59797.0,59797.0,Justin Mclaughlin
S08832,2024-09-30,CU1432,C0194,3,89808.0,269424.0,Cheyenne Rose
S08833,2023-02-28,CU1414,C0350,1,83074.0,83074.0,Roger Knight
S08834,2024-05-27,CU1362,C0450,3,92819.0,278457.0,John Cobb
S08835,2024-08-22,CU0435,C0190,1,18530.0,18530.0,Erika Wells
S08836,2025-08-15,CU1637,C0335,3,96662.0,289986.0,Joshua Johnson
S08837,2024-02-23,CU0589,C0327,3,30383.0,91149.0,Deborah Ellis
S08838,2025-09-05,CU0123,C0066,1,74048.0,74048.0,Jacqueline Cameron
S08839,2022-12-07,CU0782,C0261,2,46360.0,92720.0,Rachel Love
S08840,2024-08-06,CU1770,C0321,1,30877.0,30877.0,Loretta Harris
S08841,2023-05-18,CU0022,C0182,2,92561.0,185122.0,John Wise
S08842,2025-09-25,CU1103,C0499,1,63419.0,63419.0,Ashley Dawson
S08843,2025-07-01,CU1191,C0377,1,72065.0,72065.0,Kristine Doyle
S08844,2022-12-18,CU0046,C0150,1,29785.0,29785.0,Rebecca Johnson
S08845,2024-12-12,CU1319,C0420,3,95760.0,287280.0,Mary Santos
S08846,2025-09-15,CU0877,C0292,1,38251.0,38251.0,Justin Ford
S08847,2023-10-23,CU1628,C0443,2,86541.0,173082.0,Victor Nelson
S08848,2025-09-23,CU0548,C0212,2,64466.0,128932.0,Travis Francis
S08849,2024-04-29,CU0146,C0227,2,60874.0,121748.0,Joseph Stevens
S08850,2023-03-25,CU0689,C0140,2,54124.0,108248.0,Alejandra Hubbard
S08851,2023-09-29,CU0479,C0378,3,37097.0,111291.0,Jason Carroll
S08852,2024-08-26,CU1677,C0248,3,93221.0,279663.0,Curtis Lee
S08853,2023-03-01,CU1648,C0421,1,35552.0,35552.0,Philip Hart
S08854,2024-07-16,CU1158,C0109,1,67196.0,67196.0,Jeremiah Jackson
S08855,2023-11-08,CU0488,C0361,3,81516.0,244548.0,Kathleen Martinez
S08856,2024-12-21,CU1168,C0256,2,33380.0,66760.0,David Guerra
S08857,2024-04-28,CU0695,C0130,2,61153.0,122306.0,Jordan Gray
S08858,2023-07-09,CU0611,C0369,3,75867.0,227601.0,Ryan Barnes
S08859,2025-06-06,CU1960,C0164,2,28988.0,57976.0,Ronald Andrews
S08860,2023-12-10,CU1786,C0313,1,43931.0,43931.0,Angel Sullivan
S08861,2023-11-26,CU0321,C0066,2,35700.0,71400.0,Angela Greene
S08862,2025-03-14,CU1539,C0093,3,98908.0,296724.0,Amy Quinn
S08863,2024-01-19,CU1478,C0183,1,60080.0,60080.0,Lisa Perez
S08864,2024-11-19,CU0610,C0383,3,76027.0,228081.0,Sean Williams
S08865,2024-06-01,CU0218,C0214,2,74460.0,148920.0,Lisa Simmons
S08866,2025-10-27,CU0284,C0083,3,17903.0,53709.0,Christina Delgado
S08867,2024-09-19,CU1360,C0416,3,53683.0,161049.0,Katherine Price
S08868,2025-09-21,CU0958,C0281,2,90141.0,180282.0,Tara Gilbert
S08869,2024-11-29,CU1969,C0098,1,72017.0,72017.0,Melanie Reed
S08870,2023-07-31,CU0290,C0309,2,64795.0,129590.0,Christian Morgan
S08871,2023-08-18,CU0693,C0228,3,76120.0,228360.0,Stephanie Hawkins
S08872,2022-11-02,CU0007,C0138,1,55086.0,55086.0,Jason Miller
S08873,2024-01-08,CU1969,C0415,2,60096.0,120192.0,Timothy Rogers
S08874,2024-07-26,CU1911,C0081,3,51512.0,154536.0,Heather Woodard
S08875,2022-11-05,CU1183,C0293,3,50008.0,150024.0,Larry Williams
S08876,2025-06-30,CU1889,C0301,1,29804.0,29804.0,Dr. John White
S08877,2025-02-14,CU1054,C0356,3,85308.0,255924.0,Stacie Marshall
S08878,2025-09-12,CU0557,C0339,2,34519.0,69038.0,Brittney Rodriguez
S08879,2023-08-27,CU1935,C0349,3,23776.0,71328.0,Jasmine Smith
S08880,2024-04-02,CU1150,C0306,2,64198.0,128396.0,Christian Gonzalez
S08881,2023-08-20,CU1926,C0158,1,16455.0,16455.0,Joseph Golden
S08882,2024-08-11,CU0968,C0405,2,46459.0,92918.0,Megan Combs
S08883,2025-08-01,CU0669,C0338,2,70375.0,140750.0,Chelsea Beard
S08884,2023-08-15,CU1727,C0049,1,97057.0,97057.0,Troy Mckinney
S08885,2023-02-22,CU1637,C0495,1,39133.0,39133.0,Ronald Mccall
S08886,2024-11-21,CU1540,C0158,3,34150.0,102450.0,Lisa Mcmahon
S08887,2025-06-04,CU0960,C0293,2,44755.0,89510.0,Kayla Woodward
S08888,2023-10-27,CU0459,C0416,2,63461.0,126922.0,Frances Reid
S08889,2024-02-05,CU1819,C0449,3,33114.0,99342.0,Raymond Williams
S08890,2025-05-21,CU1468,C0164,2,72772.0,145544.0,Mary Rodriguez
S08891,2025-05-04,CU0937,C0342,1,32146.0,32146.0,Ryan Lee
S08892,2025-06-16,CU1252,C0235,2,88177.0,176354.0,Holly Sanford
S08893,2025-06-02,CU0308,C0282,1,50869.0,50869.0,Dr. Elizabeth Green
S08894,2023-06-20,CU0525,C0340,3,53913.0,161739.0,Karl Brown
S08895,2023-01-05,CU1702,C0169,2,82042.0,164084.0,Debbie Wells
S08896,2024-05-21,CU1584,C0302,1,35164.0,35164.0,Darren Curtis
S08897,2024-09-12,CU0860,C0050,2,54530.0,109060.0,Anne Burns
S08898,2025-09-27,CU1872,C0365,1,37095.0,37095.0,Elizabeth Mcdaniel
S08899,2025-06-10,CU1140,C0258,1,62423.0,62423.0,Monique Martin
S08900,2025-10-09,CU1470,C0393,3,46527.0,139581.0,Kimberly Mejia
S08901,2025-02-13,CU1459,C0256,3,82633.0,247899.0,Breanna Morris
S08902,2024-03-03,CU0285,C0341,1,50688.0,50688.0,Donald Guerra
S08903,2024-11-26,CU1548,C0094,2,28962.0,57924.0,Brett Diaz
S08904,2023-08-26,CU0961,C0374,3,74333.0,222999.0,Mark Cooper
S08905,2025-01-30,CU1303,C0028,3,37431.0,112293.0,Jamie Klein
S08906,2025-08-20,CU0526,C0240,2,23906.0,47812.0,Michele Obrien
S08907,2024-04-06,CU0360,C0465,2,58998.0,117996.0,Jordan Leonard
S08908,2025-04-27,CU1809,C0152,2,92509.0,185018.0,Gavin Martin
S08909,2024-06-22,CU1260,C0499,3,97699.0,293097.0,Todd Scott
S08910,2023-05-23,CU0922,C0249,2,37873.0,75746.0,Donna Short
S08911,2024-11-19,CU1988,C0124,3,28094.0,84282.0,Bridget White
S08912,2024-09-28,CU0092,C0193,3,76171.0,228513.0,Linda Roberts
S08913,2024-02-17,CU1193,C0482,3,66571.0,199713.0,Allison Summers
S08914,2023-02-11,CU0531,C0441,1,69633.0,69633.0,Jasmine Fuller
S08915,2023-03-07,CU1738,C0103,2,51684.0,103368.0,Brittney Mendoza
S08916,2024-05-30,CU1256,C0120,2,45041.0,90082.0,Linda West
S08917,2024-12-02,CU1034,C0441,3,57685.0,173055.0,Parker Jimenez
S08918,2022-11-14,CU1063,C0496,1,74858.0,74858.0,Julie Rogers
S08919,2025-10-01,CU1658,C0129,2,42650.0,85300.0,Kirsten Marshall
S08920,2022-12-03,CU1963,C0201,1,48512.0,48512.0,Margaret Cobb
S08921,2022-12-21,CU1763,C0493,1,83809.0,83809.0,Stephanie Wood
S08922,2023-04-06,CU1304,C0270,1,97508.0,97508.0,Sandra Scott
S08923,2024-04-28,CU0314,C0487,2,15593.0,31186.0,Lee Richmond
S08924,2023-04-29,CU0063,C0052,2,66973.0,133946.0,Jennifer Hall
S08925,2025-06-26,CU0123,C0201,2,38731.0,77462.0,Jennifer Reeves
S08926,2025-04-03,CU0238,C0431,2,88371.0,176742.0,Terry Farley
S08927,2023-09-07,CU1966,C0236,2,78167.0,156334.0,Patrick Logan
S08928,2023-02-09,CU0033,C0348,1,91981.0,91981.0,Elizabeth Rodriguez
S08929,2023-09-15,CU1186,C0314,2,51173.0,102346.0,Tanya Thomas
S08930,2024-02-28,CU0326,C0349,2,62200.0,124400.0,Evan Munoz
S08931,2025-06-14,CU1562,C0497,3,60356.0,181068.0,Donald Cruz
S08932,2024-03-15,CU1115,C0362,3,28426.0,85278.0,Bradley Knight
S08933,2025-02-28,CU0664,C0127,2,93238.0,186476.0,Jessica Lee
